miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-518c	hg38:chr19:53708759-53708781:+	1	0.195948	N	mature,MIMAT0002847
hsa-mir-518c	hg38:chr19:53708759-53708782:+	1	0.195948	N	mature,MIMAT0002847
hsa-mir-518c	hg38:chr19:53708759-53708783:+	1	0.195948	N	mature,MIMAT0002847
hsa-mir-518e	hg38:chr19:53729890-53729911:+	1	0.195948	N	mature,MIMAT0002861
hsa-mir-518e	hg38:chr19:53729890-53729913:+	1	0.195948	N	mature,MIMAT0002861
hsa-mir-518f	hg38:chr19:53700030-53700052:+	1	0.195948	N	mature,MIMAT0002841
hsa-mir-519a-1	hg38:chr19:53752410-53752431:+	1	0.195948	N	mature,MIMAT0005452
hsa-mir-519a-1	hg38:chr19:53752410-53752432:+	25	4.898695	N	mature,MIMAT0005452
hsa-mir-519a-1	hg38:chr19:53752449-53752471:+	3	0.587843	N	mature,MIMAT0002869
hsa-mir-519a-2	hg38:chr19:53762359-53762382:+	1	0.195948	Y	unannotated
hsa-mir-519a-2	hg38:chr19:53762397-53762419:+	1	0.195948	N	mature,MIMAT0002869
hsa-mir-519d	hg38:chr19:53713400-53713423:+	1	0.195948	N	mature,MIMAT0002853
hsa-mir-519e	hg38:chr19:53679953-53679974:+	1	0.195948	N	mature,MIMAT0002828
hsa-mir-520a	hg38:chr19:53690933-53690955:+	3	0.587843	N	mature,MIMAT0002834
hsa-mir-520b	hg38:chr19:53701229-53701252:+	1	0.195948	Y	unannotated
hsa-mir-520d	hg38:chr19:53720149-53720170:+	1	0.195948	N	mature,MIMAT0002856
hsa-mir-520f	hg38:chr19:53682212-53682234:+	1	0.195948	N	mature,MIMAT0002830
hsa-mir-521-1	hg38:chr19:53748689-53748711:+	1	0.195948	N	mature,MIMAT0002854
hsa-mir-522	hg38:chr19:53751264-53751285:+	2	0.391896	N	mature,MIMAT0002868
hsa-mir-525	hg38:chr19:53697547-53697568:+	1	0.195948	N	mature,MIMAT0002838
hsa-mir-526b	hg38:chr19:53694406-53694429:+	3	0.587843	N	mature,MIMAT0002835
hsa-mir-527	hg38:chr19:53754031-53754052:+	1	0.195948	Y	mature,MIMAT0002862
hsa-mir-532	hg38:chrX:50003166-50003189:+	2	0.391896	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003186:+	1	0.195948	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003187:+	5	0.979739	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003188:+	61	11.952816	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003189:+	1604	314.300270	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003167-50003190:+	38	7.446016	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003188:+	3	0.587843	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003168-50003189:+	63	12.344711	N	mature,MIMAT0002888
hsa-mir-532	hg38:chrX:50003204-50003225:+	15	2.939217	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003226:+	38	7.446016	N	mature,MIMAT0004780
hsa-mir-532	hg38:chrX:50003204-50003227:+	2	0.391896	N	mature,MIMAT0004780
hsa-mir-539	hg38:chr14:101047309-101047329:+	1	0.195948	N	precursor
hsa-mir-539	hg38:chr14:101047311-101047331:+	2	0.391896	N	precursor
hsa-mir-539	hg38:chr14:101047329-101047347:+	1	0.195948	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047349:+	6	1.175687	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047350:+	12	2.351374	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047351:+	238	46.635576	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047352:+	278	54.473488	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047329-101047353:+	3	0.587843	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047331-101047353:+	1	0.195948	N	mature,MIMAT0003163
hsa-mir-539	hg38:chr14:101047368-101047391:+	1	0.195948	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047388:+	1	0.195948	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047390:+	9	1.763530	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047391:+	142	27.824588	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047392:+	5	0.979739	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047369-101047393:+	4	0.783791	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047371-101047392:+	3	0.587843	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047371-101047393:+	14	2.743269	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047372-101047393:+	2	0.391896	N	mature,MIMAT0022705
hsa-mir-539	hg38:chr14:101047372-101047394:+	12	2.351374	N	mature,MIMAT0022705
hsa-mir-541	hg38:chr14:101064504-101064528:+	1	0.195948	N	mature,MIMAT0004919
hsa-mir-541	hg38:chr14:101064504-101064530:+	1	0.195948	N	mature,MIMAT0004919
hsa-mir-541	hg38:chr14:101064504-101064531:+	1	0.195948	N	mature,MIMAT0004919
hsa-mir-541	hg38:chr14:101064548-101064569:+	21	4.114904	N	mature,MIMAT0004920
hsa-mir-541	hg38:chr14:101064548-101064570:+	119	23.317788	N	mature,MIMAT0004920
hsa-mir-542	hg38:chrX:134541363-134541386:-	24	4.702747	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541386:-	281	55.061332	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541364-134541387:-	18	3.527060	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541386:-	112	21.946154	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541365-134541387:-	36	7.054121	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541386:-	155	30.371909	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541366-134541387:-	114	22.338049	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541386:-	1	0.195948	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541367-134541387:-	3	0.587843	N	mature,MIMAT0003389
hsa-mir-542	hg38:chrX:134541400-134541422:-	1	0.195948	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541400-134541423:-	4	0.783791	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541402-134541423:-	5	0.979739	N	mature,MIMAT0003340
hsa-mir-542	hg38:chrX:134541403-134541423:-	2	0.391896	N	mature,MIMAT0003340
hsa-mir-543	hg38:chr14:101031976-101031997:+	4	0.783791	N	unannotated
hsa-mir-543	hg38:chr14:101031977-101031997:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101031979-101031997:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101031979-101031998:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101031997-101032017:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101031997-101032019:+	3	0.587843	N	unannotated
hsa-mir-543	hg38:chr14:101031998-101032017:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101031998-101032019:+	8	1.567582	N	unannotated
hsa-mir-543	hg38:chr14:101031998-101032021:+	1	0.195948	N	unannotated
hsa-mir-543	hg38:chr14:101032031-101032054:+	1	0.195948	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032053:+	2	0.391896	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032054:+	21	4.114904	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032055:+	153	29.980013	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032033-101032056:+	42	8.229808	N	mature,MIMAT0004954
hsa-mir-543	hg38:chr14:101032034-101032056:+	1	0.195948	N	mature,MIMAT0004954
hsa-mir-544a	hg38:chr14:101048712-101048732:+	1	0.195948	N	mature,MIMAT0003164
hsa-mir-544a	hg38:chr14:101048712-101048733:+	1	0.195948	N	mature,MIMAT0003164
hsa-mir-544a	hg38:chr14:101048712-101048734:+	6	1.175687	N	mature,MIMAT0003164
hsa-mir-545	hg38:chrX:74287127-74287149:-	1	0.195948	N	mature,MIMAT0003165
hsa-mir-545	hg38:chrX:74287164-74287186:-	1	0.195948	N	mature,MIMAT0004785
hsa-mir-545	hg38:chrX:74287165-74287186:-	1	0.195948	N	mature,MIMAT0004785
hsa-mir-545	hg38:chrX:74287165-74287187:-	1	0.195948	N	mature,MIMAT0004785
hsa-mir-548a-3	hg38:chr8:104484420-104484442:-	1	0.195948	N	mature,MIMAT0004803
hsa-mir-548ag-2	hg38:chr20:60564601-60564623:+	2	0.391896	N	unannotated
hsa-mir-548aw	hg38:chr9:132945710-132945732:+	1	0.195948	N	mature,MIMAT0022471
hsa-mir-548aw	hg38:chr9:132945712-132945734:+	1	0.195948	N	mature,MIMAT0022471
hsa-mir-548aw	hg38:chr9:132945714-132945734:+	1	0.195948	N	mature,MIMAT0022471
hsa-mir-548b	hg38:chr6:119069062-119069084:-	7	1.371635	N	mature,MIMAT0003254
hsa-mir-548b	hg38:chr6:119069063-119069084:-	1	0.195948	N	mature,MIMAT0003254
hsa-mir-548ba	hg38:chr2:49059603-49059625:+	3	0.587843	N	mature,MIMAT0031175
hsa-mir-548e	hg38:chr10:110988978-110989000:+	2	0.391896	N	mature,MIMAT0005874
hsa-mir-548j	hg38:chr22:26555274-26555296:-	2	0.391896	N	mature,MIMAT0005875
hsa-mir-548o-2	hg38:chr20:38516607-38516628:+	1	0.195948	N	mature,MIMAT0005919
hsa-mir-548q	hg38:chr10:12725328-12725349:-	3	0.587843	N	mature,MIMAT0011163
hsa-mir-548v	hg38:chr8:17681587-17681609:-	2	0.391896	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681587-17681610:-	1	0.195948	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681588-17681610:-	5	0.979739	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681589-17681610:-	2	0.391896	N	mature,MIMAT0015020
hsa-mir-548v	hg38:chr8:17681589-17681612:-	1	0.195948	N	mature,MIMAT0015020
hsa-mir-548y	hg38:chr14:47761061-47761083:-	1	0.195948	N	mature,MIMAT0018354
hsa-mir-549a	hg38:chr15:80842024-80842047:-	1	0.195948	N	unannotated
hsa-mir-550a-1	hg38:chr7:30289815-30289836:+	1	0.195948	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289815-30289837:+	1	0.195948	N	mature,MIMAT0004800
hsa-mir-550a-1	hg38:chr7:30289854-30289875:+	2	0.391896	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289854-30289876:+	1	0.195948	N	mature,MIMAT0003257
hsa-mir-550a-1	hg38:chr7:30289855-30289877:+	1	0.195948	N	mature,MIMAT0003257
hsa-mir-550a-2	hg38:chr7:32733002-32733022:+	1	0.195948	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733002-32733023:+	2	0.391896	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733002-32733024:+	1	0.195948	N	mature,MIMAT0004800
hsa-mir-550a-2	hg38:chr7:32733041-32733062:+	1	0.195948	N	mature,MIMAT0003257
hsa-mir-550a-3	hg38:chr7:29680748-29680770:-	1	0.195948	N	mature,MIMAT0003257
hsa-mir-551a	hg38:chr1:3560711-3560731:-	1	0.195948	N	mature,MIMAT0003214
hsa-mir-551b	hg38:chr3:168551875-168551898:+	2	0.391896	N	mature,MIMAT0004794
hsa-mir-551b	hg38:chr3:168551914-168551934:+	1	0.195948	N	mature,MIMAT0003233
hsa-mir-551b	hg38:chr3:168551914-168551935:+	42	8.229808	N	mature,MIMAT0003233
hsa-mir-552	hg38:chr1:34669613-34669635:-	1	0.195948	N	mature,MIMAT0003215
hsa-mir-552	hg38:chr1:34669614-34669634:-	1	0.195948	N	mature,MIMAT0003215
hsa-mir-552	hg38:chr1:34669614-34669635:-	2	0.391896	N	mature,MIMAT0003215
hsa-mir-552	hg38:chr1:34669617-34669635:-	1	0.195948	N	mature,MIMAT0003215
hsa-mir-552	hg38:chr1:34669649-34669672:-	2	0.391896	N	mature,MIMAT0026615
hsa-mir-552	hg38:chr1:34669650-34669672:-	25	4.898695	N	mature,MIMAT0026615
hsa-mir-552	hg38:chr1:34669651-34669673:-	2	0.391896	N	mature,MIMAT0026615
hsa-mir-552	hg38:chr1:34669652-34669673:-	1	0.195948	N	mature,MIMAT0026615
hsa-mir-5579	hg38:chr11:79422169-79422190:-	1	0.195948	N	mature,MIMAT0022270
hsa-mir-5579	hg38:chr11:79422169-79422191:-	4	0.783791	N	mature,MIMAT0022270
hsa-mir-5579	hg38:chr11:79422170-79422191:-	1	0.195948	N	mature,MIMAT0022270
hsa-mir-5581	hg38:chr1:37500935-37500957:-	2	0.391896	N	mature,MIMAT0022276
hsa-mir-5581	hg38:chr1:37500936-37500958:-	2	0.391896	N	mature,MIMAT0022276
hsa-mir-5584	hg38:chr1:44545493-44545515:+	9	1.763530	N	mature,MIMAT0022283
hsa-mir-5586	hg38:chr14:59646999-59647021:-	6	1.175687	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59646999-59647022:-	2	0.391896	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647021:-	6	1.175687	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647000-59647022:-	154	30.175961	N	mature,MIMAT0022287
hsa-mir-5586	hg38:chr14:59647001-59647022:-	4	0.783791	N	mature,MIMAT0022287
hsa-mir-561	hg38:chr2:188297517-188297539:+	1	0.195948	N	mature,MIMAT0022706
hsa-mir-564	hg38:chr3:44861894-44861921:+	1	0.195948	N	mature,MIMAT0003228
hsa-mir-5680	hg38:chr8:102125481-102125503:+	1	0.195948	N	mature,MIMAT0022468
hsa-mir-5680	hg38:chr8:102125481-102125504:+	2	0.391896	N	mature,MIMAT0022468
hsa-mir-5680	hg38:chr8:102125483-102125504:+	2	0.391896	N	mature,MIMAT0022468
hsa-mir-5680	hg38:chr8:102125483-102125505:+	2	0.391896	N	mature,MIMAT0022468
hsa-mir-5680	hg38:chr8:102125484-102125505:+	2	0.391896	N	mature,MIMAT0022468
hsa-mir-5682	hg38:chr3:121049651-121049672:+	1	0.195948	N	unannotated
hsa-mir-5682	hg38:chr3:121049651-121049673:+	1	0.195948	N	unannotated
hsa-mir-5682	hg38:chr3:121049651-121049674:+	1	0.195948	N	unannotated
hsa-mir-5682	hg38:chr3:121049684-121049704:+	1	0.195948	N	mature,MIMAT0022470
hsa-mir-5682	hg38:chr3:121049684-121049705:+	1	0.195948	N	mature,MIMAT0022470
hsa-mir-5682	hg38:chr3:121049684-121049706:+	2	0.391896	N	mature,MIMAT0022470
hsa-mir-5682	hg38:chr3:121049685-121049706:+	1	0.195948	N	mature,MIMAT0022470
hsa-mir-5683	hg38:chr6:6169343-6169364:+	1	0.195948	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169365:+	22	4.310852	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169366:+	32	6.270330	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169343-6169367:+	55	10.777129	N	mature,MIMAT0022472
hsa-mir-5683	hg38:chr6:6169344-6169367:+	1	0.195948	N	mature,MIMAT0022472
hsa-mir-5687	hg38:chr5:55508895-55508917:-	1	0.195948	N	unannotated
hsa-mir-5688	hg38:chr3:85385761-85385783:+	1	0.195948	N	mature,MIMAT0022479
hsa-mir-5690	hg38:chr6:35664760-35664781:-	1	0.195948	N	mature,MIMAT0022482
hsa-mir-5699	hg38:chr10:641696-641718:-	1	0.195948	N	mature,MIMAT0022492
hsa-mir-5699	hg38:chr10:641747-641770:-	2	0.391896	N	mature,MIMAT0027103
hsa-mir-5699	hg38:chr10:641748-641770:-	4	0.783791	N	mature,MIMAT0027103
hsa-mir-570	hg38:chr3:195699425-195699448:+	1	0.195948	N	mature,MIMAT0022707
hsa-mir-570	hg38:chr3:195699460-195699481:+	1	0.195948	N	mature,MIMAT0003235
hsa-mir-5703	hg38:chr2:227472158-227472180:+	1	0.195948	N	mature,MIMAT0022496
hsa-mir-5703	hg38:chr2:227472162-227472183:+	2	0.391896	N	mature,MIMAT0022496
hsa-mir-5708	hg38:chr8:80241396-80241418:+	1	0.195948	N	mature,MIMAT0022502
hsa-mir-574	hg38:chr4:38868092-38868111:+	4	0.783791	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868112:+	20	3.918956	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868113:+	37	7.250069	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868114:+	212	41.540933	N	mature,MIMAT0003239
hsa-mir-574	hg38:chr4:38868092-38868115:+	1	0.195948	N	mature,MIMAT0003239
hsa-mir-576	hg38:chr4:109488713-109488733:+	5	0.979739	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488734:+	6	1.175687	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488735:+	17	3.331113	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488713-109488736:+	26	5.094643	N	mature,MIMAT0003241
hsa-mir-576	hg38:chr4:109488714-109488736:+	3	0.587843	N	mature,MIMAT0003241
hsa-mir-577	hg38:chr4:114656773-114656794:+	10	1.959478	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656773-114656795:+	132	25.865110	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656773-114656796:+	2	0.391896	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656794:+	18	3.527060	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656795:+	531	104.048282	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656774-114656796:+	147	28.804327	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656775-114656797:+	5	0.979739	N	mature,MIMAT0003242
hsa-mir-577	hg38:chr4:114656808-114656830:+	1	0.195948	N	unannotated
hsa-mir-577	hg38:chr4:114656810-114656832:+	1	0.195948	N	unannotated
hsa-mir-577	hg38:chr4:114656811-114656833:+	4	0.783791	N	unannotated
hsa-mir-578	hg38:chr4:165386302-165386323:+	1	0.195948	N	mature,MIMAT0003243
hsa-mir-579	hg38:chr5:32394432-32394453:-	1	0.195948	N	mature,MIMAT0026616
hsa-mir-580	hg38:chr5:36147907-36147929:-	2	0.391896	N	mature,MIMAT0003245
hsa-mir-580	hg38:chr5:36147907-36147930:-	1	0.195948	N	mature,MIMAT0003245
hsa-mir-581	hg38:chr5:53951562-53951584:-	1	0.195948	N	mature,MIMAT0003246
hsa-mir-582	hg38:chr5:59703628-59703649:-	1	0.195948	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703628-59703650:-	3	0.587843	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703628-59703651:-	3	0.587843	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703628-59703652:-	14	2.743269	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703650:-	12	2.351374	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703651:-	316	61.919505	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703629-59703652:-	2095	410.510640	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703650:-	1	0.195948	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703651:-	86	16.851511	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703630-59703652:-	1123	220.049379	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703651:-	21	4.114904	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703652:-	483	94.642787	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703631-59703653:-	31	6.074382	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703652:-	17	3.331113	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703632-59703653:-	1	0.195948	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703651:-	1	0.195948	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703652:-	52	10.189286	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703653:-	5	0.979739	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703633-59703655:-	4	0.783791	N	mature,MIMAT0004797
hsa-mir-582	hg38:chr5:59703665-59703687:-	1	0.195948	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703686:-	1	0.195948	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703687:-	14	2.743269	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703688:-	84	16.459615	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703666-59703689:-	254	49.770741	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703688:-	10	1.959478	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703667-59703689:-	101	19.790728	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703668-59703689:-	25	4.898695	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703669-59703688:-	1	0.195948	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703669-59703689:-	12	2.351374	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703669-59703690:-	2	0.391896	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703670-59703689:-	7	1.371635	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703670-59703690:-	1	0.195948	N	mature,MIMAT0003247
hsa-mir-582	hg38:chr5:59703671-59703689:-	1	0.195948	N	mature,MIMAT0003247
hsa-mir-584	hg38:chr5:149062334-149062356:-	1	0.195948	N	mature,MIMAT0022708
hsa-mir-584	hg38:chr5:149062335-149062356:-	2	0.391896	N	mature,MIMAT0022708
hsa-mir-584	hg38:chr5:149062336-149062356:-	1	0.195948	N	mature,MIMAT0022708
hsa-mir-584	hg38:chr5:149062369-149062393:-	1	0.195948	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062370-149062395:-	2	0.391896	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062371-149062394:-	1	0.195948	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062372-149062394:-	2	0.391896	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062372-149062395:-	81	15.871772	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062373-149062394:-	1	0.195948	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062373-149062395:-	220	43.108516	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062373-149062396:-	2	0.391896	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062394:-	4	0.783791	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062395:-	4700	920.954658	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062374-149062396:-	76	14.892033	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062375-149062395:-	71	13.912294	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062375-149062396:-	3	0.587843	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062376-149062395:-	15	2.939217	N	mature,MIMAT0003249
hsa-mir-584	hg38:chr5:149062376-149062396:-	1	0.195948	N	mature,MIMAT0003249
hsa-mir-585	hg38:chr5:169263613-169263635:-	1	0.195948	N	mature,MIMAT0003250
hsa-mir-585	hg38:chr5:169263613-169263636:-	1	0.195948	N	mature,MIMAT0003250
hsa-mir-585	hg38:chr5:169263614-169263635:-	1	0.195948	N	mature,MIMAT0003250
hsa-mir-585	hg38:chr5:169263650-169263671:-	1	0.195948	N	mature,MIMAT0026618
hsa-mir-589	hg38:chr7:5495834-5495856:-	2	0.391896	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495834-5495858:-	2	0.391896	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495835-5495858:-	4	0.783791	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495837-5495858:-	1	0.195948	N	mature,MIMAT0003256
hsa-mir-589	hg38:chr7:5495872-5495894:-	2	0.391896	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495872-5495895:-	163	31.939491	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495873-5495895:-	45	8.817651	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495874-5495894:-	1	0.195948	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495874-5495895:-	262	51.338323	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495875-5495895:-	10	1.959478	N	mature,MIMAT0004799
hsa-mir-589	hg38:chr7:5495875-5495897:-	1	0.195948	N	mature,MIMAT0004799
hsa-mir-590	hg38:chr7:74191213-74191233:+	1	0.195948	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191213-74191234:+	1	0.195948	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191213-74191235:+	54	10.581181	N	mature,MIMAT0003258
hsa-mir-590	hg38:chr7:74191252-74191273:+	2	0.391896	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191252-74191274:+	5	0.979739	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191273:+	3	0.587843	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191274:+	5	0.979739	N	mature,MIMAT0004801
hsa-mir-590	hg38:chr7:74191253-74191275:+	4	0.783791	N	mature,MIMAT0004801
hsa-mir-592	hg38:chr7:127058146-127058170:-	2	0.391896	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058147-127058170:-	1	0.195948	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058148-127058170:-	194	38.013873	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058148-127058171:-	1	0.195948	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058149-127058170:-	35	6.858173	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058149-127058171:-	13	2.547321	N	mature,MIMAT0003260
hsa-mir-592	hg38:chr7:127058150-127058170:-	2	0.391896	N	mature,MIMAT0003260
hsa-mir-597	hg38:chr8:9741687-9741708:+	1	0.195948	N	mature,MIMAT0003265
hsa-mir-597	hg38:chr8:9741687-9741709:+	1	0.195948	N	mature,MIMAT0003265
hsa-mir-597	hg38:chr8:9741729-9741750:+	1	0.195948	N	mature,MIMAT0026619
hsa-mir-597	hg38:chr8:9741729-9741751:+	1	0.195948	N	mature,MIMAT0026619
hsa-mir-598	hg38:chr8:11035220-11035243:-	117	22.925893	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035221-11035241:-	1	0.195948	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035221-11035243:-	3287	644.080417	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035222-11035243:-	150	29.392170	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035223-11035243:-	5	0.979739	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035224-11035243:-	3	0.587843	N	mature,MIMAT0003266
hsa-mir-598	hg38:chr8:11035257-11035280:-	2	0.391896	N	mature,MIMAT0026620
